Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
320694,-45.3828284,-46.6572091,88.2291772,-7.906,-69.785,-115.278,OK
320702,-45.3827045,-46.6569786,88.22932,-7.905,-69.786,-115.278,OK
320710,-45.3825892,-46.6567601,88.2294585,-7.904,-69.787,-115.277,OK
320718,-45.3810273,-46.6559929,88.2283198,-7.905,-69.788,-115.281,OK
320726,-45.3806181,-46.6559986,88.2277373,-7.905,-69.789,-115.279,OK
320734,-45.3802004,-46.6560144,88.227129,-7.905,-69.79,-115.278,OK
320742,-45.3819756,-46.6569612,88.2283204,-7.905,-69.788,-115.279,OK
320750,-45.3824444,-46.6574514,88.2283051,-7.905,-69.788,-115.277,OK
320758,-45.3816823,-46.6568906,88.2280058,-7.905,-69.789,-115.278,OK
320766,-45.3817591,-46.6566888,88.2283909,-7.905,-69.789,-115.278,OK
320774,-45.3818544,-46.6565062,88.2287756,-7.905,-69.788,-115.279,OK
320782,-45.3807829,-46.6561763,88.2277245,-7.904,-69.789,-115.278,OK
320790,-45.3810683,-46.6562863,88.227974,-7.903,-69.791,-115.277,OK
320798,-45.3813692,-46.6564153,88.2282192,-7.902,-69.792,-115.277,OK
320806,-45.3824909,-46.657013,88.2289729,-7.903,-69.788,-115.276,OK
320814,-45.3826371,-46.657338,88.2287315,-7.905,-69.786,-115.276,OK
320822,-45.3816208,-46.6564874,88.2284734,-7.904,-69.788,-115.277,OK
320830,-45.3816229,-46.6568335,88.2280008,-7.905,-69.788,-115.276,OK
320838,-45.3816352,-46.6571816,88.2275395,-7.906,-69.787,-115.275,OK
320846,-45.3830341,-46.6580537,88.2283053,-7.905,-69.787,-115.274,OK
320854,-45.3833443,-46.6583183,88.2283773,-7.905,-69.786,-115.275,OK
320862,-45.3843939,-46.6589652,88.228962,-7.906,-69.786,-115.273,OK
320870,-45.3837751,-46.6588887,88.2281982,-7.906,-69.785,-115.272,OK
320878,-45.3844956,-46.6594492,88.2284396,-7.907,-69.784,-115.271,OK
320886,-45.3845753,-46.6592495,88.2288261,-7.906,-69.784,-115.273,OK
320894,-45.3846726,-46.6590667,88.2292139,-7.906,-69.784,-115.274,OK
320902,-45.3863198,-46.6597417,88.230599,-7.904,-69.783,-115.272,OK
320910,-45.3859407,-46.6593585,88.2305933,-7.904,-69.783,-115.273,OK
320918,-45.3831165,-46.6575369,88.2291313,-7.904,-69.786,-115.276,OK
320926,-45.3841716,-46.6582661,88.2296108,-7.904,-69.785,-115.275,OK
320934,-45.3847887,-46.6588943,88.2296138,-7.904,-69.785,-115.274,OK
320942,-45.3843321,-46.6586597,88.229295,-7.904,-69.786,-115.274,OK
320950,-45.3838842,-46.6584337,88.2289769,-7.903,-69.787,-115.274,OK
320958,-45.3845166,-46.658805,88.2293544,-7.903,-69.787,-115.273,OK
320966,-45.3840005,-46.6587944,88.2286443,-7.903,-69.788,-115.272,OK
