Frame,Rz,Ry,Rx,Tx,Ty,Tz,Tz
2318086,79.7102385,10.798833,167.0807506,4.092,5.668,-142.133,-3.70E+28
2318094,79.6594736,10.7962853,167.072252,4.087,5.656,-142.134,-3.70E+28
2318102,79.6086518,10.793728,167.0637452,4.082,5.644,-142.135,-3.70E+28
2318110,79.6824612,10.7946252,167.0794604,4.085,5.665,-142.135,-3.70E+28
2318118,79.7562211,10.7954991,167.0951695,4.088,5.686,-142.135,-3.70E+28
2318126,79.6625831,10.7931234,167.0767353,4.08,5.662,-142.142,-3.70E+28
2318134,79.6174146,10.7911103,167.0688682,4.08,5.65,-142.139,-3.70E+28
2318142,79.6830567,10.7966781,167.0771448,4.088,5.66,-142.141,-3.70E+28
2318150,79.7046892,10.798822,167.0795026,4.091,5.663,-142.141,-3.70E+28
2318158,79.7263239,10.8009732,167.0818519,4.094,5.665,-142.141,-3.70E+28
2318166,79.7170998,10.7965474,167.0850366,4.09,5.667,-142.143,-3.70E+28
2318174,79.7513156,10.7981776,167.0908622,4.095,5.673,-142.137,-3.70E+28
2318182,79.7736713,10.8000427,167.0937132,4.098,5.676,-142.135,-3.70E+28
2318190,79.8117158,10.8023933,167.0995446,4.101,5.681,-142.139,-3.70E+28
2318198,79.7934272,10.8036772,167.0938653,4.102,5.673,-142.138,-3.70E+28
2318206,79.7897102,10.8044498,167.0921011,4.102,5.67,-142.138,-3.70E+28
2318214,79.8228056,10.8024122,167.1020372,4.101,5.681,-142.135,-3.70E+28
2318222,79.8606813,10.7985975,167.1151638,4.096,5.696,-142.14,-3.70E+28
2318230,79.8504672,10.7964999,167.1153467,4.095,5.695,-142.138,-3.70E+28
2318238,79.8416709,10.7942763,167.1160013,4.09,5.695,-142.146,-3.70E+28
2318246,79.8081264,10.7928636,167.1100828,4.089,5.687,-142.144,-3.70E+28
2318254,79.7745256,10.7914446,167.1041558,4.088,5.679,-142.143,-3.70E+28
2318262,79.8326388,10.7920012,167.1166642,4.094,5.69,-142.147,-3.70E+28
2318270,79.8796926,10.7948507,167.1239275,4.101,5.698,-142.151,-3.70E+28
2318278,79.9267487,10.7976984,167.1311887,4.107,5.705,-142.156,-3.70E+28
2318286,79.9257801,10.7955617,167.13351,4.108,5.705,-142.165,-3.70E+28
2318294,79.9151961,10.7977633,167.1284981,4.11,5.698,-142.178,-3.70E+28
2318302,79.9199149,10.8003176,167.1265287,4.115,5.694,-142.182,-3.70E+28
2318310,79.8945624,10.8027336,167.1179163,4.118,5.681,-142.19,-3.70E+28
2318318,79.9674175,10.8045631,167.1322293,4.124,5.699,-142.195,-3.70E+28
2318326,79.9418111,10.8051246,167.1257692,4.126,5.689,-142.197,-3.70E+28
2318334,79.9673285,10.8109105,167.1246685,4.132,5.688,-142.205,-3.70E+28
2318342,79.8997458,10.806752,167.1143106,4.128,5.674,-142.201,-3.70E+28
2318350,79.9620873,10.811556,167.1227155,4.134,5.684,-142.207,-3.70E+28
2318358,79.9511815,10.8110923,167.1207979,4.136,5.681,-142.204,-3.70E+28
2318366,79.9674179,10.8140216,167.1209927,4.143,5.682,-142.196,-3.70E+28
2318374,79.9301531,10.8098571,167.117505,4.136,5.677,-142.202,-3.70E+28
2318382,79.9419176,10.8155698,167.1133791,4.145,5.671,-142.197,-3.70E+28
2318390,79.8917155,10.8080715,167.1109218,4.137,5.666,-142.203,-3.70E+28
2318398,79.9536891,10.8163904,167.11507,4.152,5.669,-142.204,-3.70E+28
2318406,79.9448937,10.814479,167.1153495,4.154,5.668,-142.209,-3.70E+28
2318414,80.0166237,10.8168994,167.1287092,4.162,5.683,-142.221,-3.70E+28
2318422,79.9833565,10.8176986,167.1202328,4.168,5.67,-142.226,-3.70E+28
2318430,80.0313848,10.8214879,167.1266024,4.18,5.676,-142.232,-3.70E+28
2318438,80.0744907,10.8249897,167.1321968,4.191,5.681,-142.24,-3.70E+28
2318446,80.0538433,10.8241769,167.1284919,4.195,5.674,-142.256,-3.70E+28
2318454,80.0701059,10.8240764,167.1322885,4.199,5.677,-142.267,-3.70E+28
2318462,80.0862534,10.8239687,167.1360664,4.204,5.681,-142.279,-3.70E+28
2318470,80.0768057,10.8287756,167.1282311,4.212,5.671,-142.288,-3.70E+28
2318478,80.1331121,10.8357961,167.1326413,4.223,5.678,-142.294,-3.70E+28
2318486,80.1068712,10.8321936,167.1309777,4.222,5.674,-142.296,-3.70E+28
2318494,80.0857636,10.8334114,167.1247609,4.219,5.668,-142.31,-3.70E+28
2318502,80.1038016,10.8348034,167.1271906,4.222,5.673,-142.31,-3.70E+28
2318510,80.1332256,10.834474,167.1342331,4.221,5.683,-142.315,-3.70E+28
2318518,80.1627226,10.834135,167.1412992,4.22,5.693,-142.32,-3.70E+28
2318526,80.0584875,10.8347892,167.1169548,4.217,5.663,-142.312,-3.70E+28
2318534,80.0376593,10.8363126,167.1104315,4.219,5.656,-142.306,-3.70E+28
2318542,80.059773,10.835535,167.1163613,4.216,5.665,-142.304,-3.70E+28
2318550,80.0818689,10.8347587,167.1222823,4.214,5.674,-142.303,-3.70E+28
2318558,80.0108576,10.829924,167.1119435,4.21,5.659,-142.292,-3.70E+28
2318566,79.9689737,10.8304087,167.1018777,4.209,5.648,-142.287,-3.70E+28
2318574,79.9270481,10.8308901,167.0917976,4.208,5.637,-142.283,-3.70E+28
2318582,79.9618717,10.8281811,167.1029143,4.207,5.65,-142.276,-3.70E+28
2318590,80.0292115,10.8341586,167.1110743,4.21,5.663,-142.279,-3.70E+28
2318598,80.0054596,10.8311192,167.1093019,4.205,5.662,-142.272,-3.70E+28
2318606,79.9817725,10.8280987,167.1075222,4.2,5.661,-142.265,-3.70E+28
2318614,79.9999261,10.8272932,167.112591,4.202,5.669,-142.254,-3.70E+28
2318622,80.0233453,10.8289128,167.1159715,4.202,5.675,-142.255,-3.70E+28
2318630,80.018476,10.8286077,167.1152311,4.199,5.676,-142.25,-3.70E+28
2318638,80.089807,10.831168,167.1283349,4.204,5.693,-142.24,-3.70E+28
2318646,80.057983,10.8296499,167.1229364,4.201,5.686,-142.235,-3.70E+28
2318654,80.0944732,10.8265225,167.1348967,4.193,5.703,-142.241,-3.70E+28
2318662,80.0714299,10.8248971,167.1316146,4.19,5.7,-142.234,-3.70E+28
2318670,80.0965366,10.8248587,167.1373353,4.19,5.708,-142.229,-3.70E+28
2318678,80.126741,10.8209435,167.1487973,4.186,5.722,-142.229,-3.70E+28
2318686,80.1569813,10.817018,167.1602704,4.181,5.736,-142.23,-3.70E+28
2318694,80.1165085,10.8196718,167.1479937,4.178,5.722,-142.234,-3.70E+28
2318702,80.1640651,10.8189735,167.1595529,4.18,5.738,-142.226,-3.70E+28
2318710,80.1538412,10.8183981,167.157928,4.183,5.735,-142.217,-3.70E+28
2318718,80.1521376,10.8152544,167.1612664,4.176,5.741,-142.224,-3.70E+28
2318726,80.196033,10.8192957,167.1663796,4.181,5.749,-142.224,-3.70E+28
2318734,80.1904331,10.8196625,167.1646833,4.183,5.746,-142.22,-3.70E+28
2318742,80.1919308,10.8201354,167.1644613,4.184,5.745,-142.219,-3.70E+28
2318750,80.1116839,10.8149496,167.1525003,4.177,5.731,-142.217,-3.70E+28
2318758,80.1217145,10.8200945,167.1486683,4.182,5.727,-142.217,-3.70E+28
2318766,80.0805831,10.8157464,167.1445336,4.174,5.722,-142.223,-3.70E+28
2318774,80.0802192,10.81794,167.1418505,4.178,5.718,-142.215,-3.70E+28
2318782,80.0800244,10.8168143,167.1431412,4.18,5.718,-142.207,-3.70E+28
2318790,80.1032974,10.8192636,167.1454942,4.185,5.721,-142.202,-3.70E+28
2318798,80.1515183,10.8193834,167.1562371,4.187,5.735,-142.201,-3.70E+28
2318806,80.1997677,10.8194905,167.1669911,4.189,5.748,-142.2,-3.70E+28
2318814,80.0598314,10.8156511,167.1399584,4.178,5.714,-142.203,-3.70E+28
2318822,80.0702775,10.8156765,167.1422885,4.182,5.715,-142.195,-3.70E+28
2318830,80.0954234,10.8192067,167.1437833,4.191,5.716,-142.185,-3.70E+28
2318838,80.0753415,10.8174555,167.1413231,4.19,5.712,-142.181,-3.70E+28
2318846,80.080823,10.8170109,167.1430885,4.193,5.713,-142.168,-3.70E+28
2318854,80.0517804,10.8172553,167.1362361,4.196,5.704,-142.164,-3.70E+28
2318862,79.9699054,10.8169157,167.1181177,4.197,5.68,-142.159,-3.70E+28
2318870,79.955619,10.8151472,167.1169842,4.199,5.678,-142.149,-3.70E+28
2318878,79.9065464,10.8094075,167.1126929,4.195,5.673,-142.141,-3.70E+28
2318886,79.898356,10.8088854,167.1114583,4.197,5.672,-142.137,-3.70E+28
2318894,79.8406051,10.8089436,167.0982969,4.196,5.656,-142.138,-3.70E+28
2318902,79.8429712,10.8070809,167.1010512,4.195,5.661,-142.137,-3.70E+28
2318910,79.8609862,10.8095547,167.1021917,4.199,5.664,-142.134,-3.70E+28
2318918,79.85767,10.8103419,167.1005028,4.2,5.662,-142.134,-3.70E+28
2318926,79.7513458,10.8010082,167.0874936,4.188,5.646,-142.132,-3.70E+28
2318934,79.8092974,10.804518,167.0964648,4.194,5.658,-142.129,-3.70E+28
2318942,79.8704881,10.8074879,167.1068055,4.194,5.673,-142.132,-3.70E+28
2318950,79.8230242,10.8047745,167.0992734,4.188,5.664,-142.13,-3.70E+28
2318958,79.7756241,10.8020579,167.0917544,4.181,5.655,-142.129,-3.70E+28
2318966,79.9062172,10.8062774,167.1163408,4.187,5.686,-142.133,-3.70E+28
2318974,79.9018422,10.8038681,167.1182154,4.183,5.689,-142.128,-3.70E+28
2318982,79.9259245,10.8039325,167.1235909,4.178,5.696,-142.137,-3.70E+28
2318990,79.9340001,10.8048219,167.1243614,4.181,5.697,-142.129,-3.70E+28
2318998,79.870913,10.8000224,167.1157857,4.176,5.686,-142.119,-3.70E+28
2319006,79.9880845,10.8060317,167.1351582,4.184,5.712,-142.121,-3.70E+28
2319014,80.0009616,10.8066234,167.1373668,4.185,5.714,-142.115,-3.70E+28
2319022,80.017841,10.8028612,167.1456473,4.182,5.725,-142.115,-3.70E+28
2319030,80.0238314,10.8059988,167.1432766,4.186,5.722,-142.111,-3.70E+28
2319038,79.962544,10.8019811,167.1341947,4.178,5.71,-142.114,-3.70E+28
2319046,79.935269,10.800146,167.1302067,4.177,5.705,-142.11,-3.70E+28
2319054,79.9893932,10.8066942,167.1346674,4.187,5.711,-142.106,-3.70E+28
2319062,80.0194816,10.8063028,167.141933,4.188,5.72,-142.104,-3.70E+28
2319070,80.0494689,10.8059012,167.1491831,4.188,5.73,-142.103,-3.70E+28
2319078,80.0215098,10.8064413,167.1422268,4.188,5.72,-142.102,-3.70E+28
2319086,79.9935615,10.8069839,167.1352658,4.188,5.711,-142.101,-3.70E+28
2319094,79.947017,10.8045776,167.1275973,4.187,5.701,-142.091,-3.70E+28
2319102,79.9254693,10.8014693,167.1264163,4.182,5.699,-142.092,-3.70E+28
2319110,79.9038259,10.798365,167.1252096,4.177,5.698,-142.092,-3.70E+28
2319118,79.9289073,10.8027624,167.125657,4.186,5.697,-142.089,-3.70E+28
2319126,79.9206503,10.8026329,167.1239423,4.185,5.696,-142.088,-3.70E+28
2319134,79.9124869,10.802502,167.1222501,4.185,5.695,-142.087,-3.70E+28
2319142,79.9153108,10.8042529,167.1208074,4.189,5.69,-142.086,-3.70E+28
2319150,79.9183663,10.8052191,167.1203503,4.192,5.689,-142.08,-3.70E+28
2319158,79.9050622,10.8046348,167.1180327,4.19,5.687,-142.083,-3.70E+28
2319166,79.9338503,10.807385,167.1212808,4.194,5.692,-142.082,-3.70E+28
2319174,79.9625367,10.8101317,167.1245094,4.199,5.697,-142.081,-3.70E+28
2319182,79.888575,10.8050231,167.1138367,4.193,5.685,-142.076,-3.70E+28
2319190,79.9244296,10.8061152,167.1206576,4.195,5.694,-142.075,-3.70E+28
2319198,79.9603497,10.8072119,167.1274835,4.197,5.702,-142.074,-3.70E+28
2319206,79.8585897,10.7993973,167.113738,4.186,5.686,-142.079,-3.70E+28
2319214,79.8929607,10.8055309,167.1142261,4.194,5.687,-142.076,-3.70E+28
2319222,79.8389729,10.7997798,167.1088374,4.188,5.679,-142.07,-3.70E+28
2319230,79.8239218,10.8004579,167.1046179,4.193,5.673,-142.06,-3.70E+28
2319238,79.8132351,10.8023777,167.0999078,4.194,5.667,-142.065,-3.70E+28
2319246,79.8214607,10.7979126,167.1070913,4.188,5.676,-142.07,-3.70E+28
2319254,79.8439765,10.7987235,167.111229,4.189,5.68,-142.068,-3.70E+28
2319262,79.8074706,10.8006971,167.1006021,4.194,5.666,-142.063,-3.70E+28
2319270,79.808032,10.8024861,167.0985983,4.197,5.663,-142.061,-3.70E+28
2319278,79.8085464,10.8042727,167.0965867,4.2,5.661,-142.059,-3.70E+28
2319286,79.7945829,10.8012898,167.0969724,4.194,5.661,-142.064,-3.70E+28
2319294,79.7552815,10.7984411,167.0914484,4.19,5.653,-142.066,-3.70E+28
2319302,79.7730458,10.7981588,167.0958168,4.191,5.66,-142.065,-3.70E+28
2319310,79.7908655,10.7978727,167.1002008,4.192,5.668,-142.065,-3.70E+28
2319318,79.782779,10.8001424,167.0956613,4.197,5.66,-142.059,-3.70E+28
2319326,79.7745604,10.8024095,167.0910939,4.202,5.653,-142.054,-3.70E+28
2319334,79.8362627,10.8044428,167.1026708,4.207,5.669,-142.054,-3.70E+28
2319342,79.8978695,10.8064572,167.1142362,4.211,5.684,-142.055,-3.70E+28
2319350,79.7175196,10.799209,167.0819563,4.199,5.642,-142.053,-3.70E+28
2319358,79.7575048,10.7996447,167.0905179,4.203,5.653,-142.051,-3.70E+28
2319366,79.7367399,10.7982019,167.0875236,4.202,5.65,-142.048,-3.70E+28
2319374,79.7199941,10.7985281,167.0833309,4.203,5.645,-142.048,-3.70E+28
2319382,79.6813551,10.7980204,167.0751555,4.203,5.634,-142.047,-3.70E+28
2319390,79.7545944,10.7989503,167.0906852,4.203,5.655,-142.055,-3.70E+28
2319398,79.7772528,10.8014363,167.092865,4.207,5.658,-142.055,-3.70E+28
2319406,79.7631392,10.799867,167.091532,4.208,5.655,-142.052,-3.70E+28
2319414,79.7436745,10.7974236,167.0900265,4.204,5.653,-142.06,-3.70E+28
2319422,79.7242515,10.794983,167.0885274,4.2,5.651,-142.068,-3.70E+28
2319430,79.8302094,10.8015005,167.1048018,4.214,5.671,-142.065,-3.70E+28
2319438,79.7798404,10.799251,167.0960569,4.211,5.658,-142.075,-3.70E+28
2319446,79.7711654,10.7992943,167.0940365,4.214,5.654,-142.082,-3.70E+28
2319454,79.8221416,10.801112,167.1034352,4.219,5.665,-142.095,-3.70E+28
2319462,79.8358284,10.800298,167.1075076,4.22,5.666,-142.114,-3.70E+28
2319470,79.8886993,10.8050613,167.1138194,4.229,5.671,-142.133,-3.70E+28
2319478,80.0205738,10.8250769,167.1198968,4.271,5.672,-142.214,-3.70E+28
2319486,79.9786606,10.8212749,167.1149221,4.26,5.668,-142.246,-3.70E+28
2319494,79.9555604,10.8406172,167.0867068,4.274,5.632,-142.26,-3.70E+28
2319502,79.9389504,10.8169475,167.1110694,4.249,5.663,-142.202,-3.70E+28
2319510,79.9865602,10.8210348,167.1169959,4.26,5.668,-142.206,-3.70E+28
2319518,79.9678534,10.8227745,167.110693,4.263,5.659,-142.215,-3.70E+28
2319526,79.9754876,10.8271203,167.1072602,4.266,5.654,-142.236,-3.70E+28
2319534,80.0017275,10.8288501,167.1111505,4.267,5.659,-142.248,-3.70E+28
2319542,80.0106095,10.8321461,167.1092494,4.271,5.658,-142.252,-3.70E+28
2319550,80.0194456,10.8354393,167.1073422,4.275,5.657,-142.257,-3.70E+28
2319558,80.0073561,10.834499,167.1057192,4.269,5.655,-142.269,-3.70E+28
2319566,79.9899556,10.8363689,167.0995552,4.272,5.647,-142.269,-3.70E+28
2319574,80.0746577,10.839186,167.1154009,4.275,5.668,-142.277,-3.70E+28
2319582,80.1593561,10.8419739,167.1312572,4.279,5.689,-142.285,-3.70E+28
2319590,79.9932597,10.8381413,167.0981996,4.272,5.647,-142.285,-3.70E+28
2319598,80.0490714,10.8411509,167.1072763,4.279,5.658,-142.284,-3.70E+28
2319606,80.0493922,10.8401977,167.1084797,4.279,5.659,-142.28,-3.70E+28
2319614,79.9903291,10.8393105,167.0961467,4.278,5.643,-142.281,-3.70E+28
2319622,80.0138405,10.8398806,167.1008003,4.277,5.65,-142.284,-3.70E+28
2319630,80.0540986,10.8437502,167.1053318,4.284,5.655,-142.284,-3.70E+28
2319638,80.0521082,10.8401352,167.109169,4.28,5.66,-142.283,-3.70E+28
2319646,80.0724136,10.8420825,167.1114582,4.281,5.664,-142.289,-3.70E+28
2319654,80.0408697,10.8423276,167.1040221,4.282,5.654,-142.287,-3.70E+28
2319662,80.0093318,10.8425751,167.0965796,4.283,5.644,-142.285,-3.70E+28
2319670,79.9825016,10.8387389,167.0950504,4.277,5.642,-142.29,-3.70E+28
2319678,80.0205283,10.835622,167.1073706,4.274,5.658,-142.293,-3.70E+28
2319686,80.0214355,10.8386969,167.1039266,4.278,5.653,-142.294,-3.70E+28
2319694,80.0222606,10.8417623,167.1004755,4.282,5.649,-142.294,-3.70E+28
2319702,79.9763276,10.8392598,167.0930314,4.278,5.639,-142.295,-3.70E+28
2319710,79.9303263,10.8367557,167.0855687,4.274,5.629,-142.295,-3.70E+28
2319718,79.9839188,10.8390204,167.0950375,4.278,5.641,-142.298,-3.70E+28
2319726,80.0375219,10.8412834,167.1045024,4.282,5.654,-142.302,-3.70E+28
2319734,79.9885155,10.8377351,167.0976063,4.276,5.645,-142.3,-3.70E+28
2319742,79.9909163,10.839665,167.0958588,4.276,5.644,-142.305,-3.70E+28
2319750,80.0324396,10.8412245,167.1034207,4.28,5.652,-142.304,-3.70E+28
2319758,80.0739793,10.8427856,167.110979,4.284,5.661,-142.304,-3.70E+28
2319766,79.9929541,10.8423204,167.0931678,4.279,5.64,-142.304,-3.70E+28
2319774,80.0297837,10.8442575,167.0992196,4.284,5.648,-142.301,-3.70E+28
2319782,79.9758611,10.8415411,167.0902158,4.28,5.637,-142.301,-3.70E+28
2319790,80.0455851,10.845992,167.1007432,4.286,5.651,-142.302,-3.70E+28
2319798,80.1153485,10.8504397,167.1112736,4.292,5.664,-142.304,-3.70E+28
2319806,80.0266894,10.8424741,167.1006346,4.284,5.649,-142.298,-3.70E+28
2319814,80.0237867,10.8429431,167.09942,4.284,5.648,-142.302,-3.70E+28
2319822,80.0429371,10.8456668,167.1005289,4.286,5.649,-142.306,-3.70E+28
2319830,80.0061243,10.8427254,167.0956739,4.281,5.644,-142.305,-3.70E+28
2319838,80.0344526,10.8452072,167.0991509,4.284,5.648,-142.306,-3.70E+28
2319846,80.0627519,10.8476915,167.1026177,4.287,5.653,-142.307,-3.70E+28
2319854,80.068268,10.8451255,167.1069107,4.287,5.658,-142.303,-3.70E+28
2319862,80.0641798,10.8466624,167.1041618,4.285,5.655,-142.313,-3.70E+28
2319870,80.0515224,10.843107,167.1055112,4.283,5.657,-142.309,-3.70E+28
2319878,80.0506873,10.8481143,167.099382,4.288,5.65,-142.312,-3.70E+28
2319886,80.0876941,10.8497267,167.1058556,4.294,5.658,-142.303,-3.70E+28
2319894,80.0904532,10.8481643,167.1083328,4.29,5.661,-142.31,-3.70E+28
2319902,80.0110803,10.8430083,167.0964618,4.283,5.646,-142.309,-3.70E+28
2319910,80.05871,10.8469357,167.1025982,4.289,5.655,-142.31,-3.70E+28
2319918,80.106345,10.8508656,167.1087302,4.294,5.663,-142.311,-3.70E+28
2319926,79.9995827,10.8406379,167.0966689,4.279,5.646,-142.314,-3.70E+28
2319934,80.0144917,10.8432049,167.0970019,4.284,5.647,-142.312,-3.70E+28
2319942,80.0692141,10.8463487,167.1056744,4.288,5.658,-142.313,-3.70E+28
2319950,80.1238986,10.8494947,167.114329,4.292,5.669,-142.313,-3.70E+28
2319958,80.0195143,10.8451196,167.0958682,4.285,5.646,-142.318,-3.70E+28
2319966,80.0119338,10.842549,167.0972006,4.285,5.647,-142.31,-3.70E+28
2319974,80.0822514,10.8477371,167.1069815,4.294,5.659,-142.31,-3.70E+28
2319982,80.0454224,10.8425698,167.1047664,4.288,5.656,-142.308,-3.70E+28
2319990,80.0074959,10.8430056,167.0956522,4.284,5.645,-142.313,-3.70E+28
2319998,79.96007,10.8420584,167.086018,4.282,5.634,-142.311,-3.70E+28
2320006,79.9671349,10.8401914,167.0898393,4.283,5.638,-142.307,-3.70E+28
2320014,80.0026698,10.846918,167.0899128,4.292,5.639,-142.306,-3.70E+28
2320022,80.0339277,10.8479907,167.0957291,4.294,5.646,-142.306,-3.70E+28
2320030,80.0460428,10.846278,167.1005077,4.291,5.652,-142.312,-3.70E+28
2320038,80.0198968,10.844894,167.0962227,4.287,5.646,-142.317,-3.70E+28
2320046,79.9809434,10.8439667,167.088488,4.285,5.637,-142.315,-3.70E+28
2320054,80.0188064,10.850482,167.089343,4.291,5.64,-142.318,-3.70E+28
2320062,80.0305542,10.852024,167.0901779,4.292,5.641,-142.322,-3.70E+28
2320070,80.0423291,10.8535779,167.0910051,4.292,5.642,-142.326,-3.70E+28
2320078,79.9831305,10.8432325,167.0898563,4.285,5.639,-142.318,-3.70E+28
2320086,80.0882957,10.8502863,167.1053285,4.292,5.661,-142.324,-3.70E+28
2320094,80.0562635,10.8487876,167.0998472,4.287,5.653,-142.326,-3.70E+28
2320102,80.0967543,10.85085,167.1065765,4.293,5.662,-142.321,-3.70E+28
2320110,80.0661472,10.8485549,167.1023632,4.29,5.656,-142.32,-3.70E+28
2320118,80.0079181,10.8493509,167.0882153,4.288,5.639,-142.322,-3.70E+28
2320126,79.9880074,10.8475384,167.0858492,4.286,5.636,-142.321,-3.70E+28
2320134,80.0308836,10.848399,167.0945544,4.289,5.647,-142.318,-3.70E+28
2320142,80.0570467,10.8504003,167.098112,4.29,5.652,-142.321,-3.70E+28
2320150,80.0194186,10.8497314,167.0903728,4.289,5.642,-142.321,-3.70E+28
2320158,80.0268161,10.8499358,167.0918082,4.291,5.644,-142.314,-3.70E+28
2320166,79.985474,10.8457347,167.0874163,4.286,5.638,-142.314,-3.70E+28
2320174,79.9924991,10.8494732,167.0845711,4.291,5.635,-142.314,-3.70E+28
2320182,79.9994694,10.8532069,167.08172,4.295,5.631,-142.315,-3.70E+28
2320190,79.9827829,10.8441545,167.0886824,4.283,5.64,-142.318,-3.70E+28
2320198,80.0478914,10.8490019,167.0976952,4.29,5.652,-142.323,-3.70E+28
2320206,79.9598493,10.8429218,167.0849421,4.28,5.636,-142.322,-3.70E+28
2320214,80.0368184,10.8500496,167.0939415,4.29,5.648,-142.324,-3.70E+28
2320222,80.1137896,10.8571797,167.1029341,4.3,5.66,-142.326,-3.70E+28
2320230,80.0418203,10.8487304,167.0966409,4.291,5.65,-142.319,-3.70E+28
2320238,80.0170273,10.846379,167.0938093,4.288,5.647,-142.319,-3.70E+28
2320246,79.9922529,10.8440167,167.0909945,4.284,5.643,-142.319,-3.70E+28
2320254,80.0244057,10.8354799,167.1084176,4.275,5.662,-142.31,-3.70E+28
2320262,79.9599908,10.8445517,167.0830377,4.284,5.633,-142.32,-3.70E+28
2320270,79.9828317,10.8469562,167.085366,4.287,5.637,-142.322,-3.70E+28
2320278,79.982435,10.847885,167.0841729,4.287,5.636,-142.323,-3.70E+28
2320286,79.973364,10.8474926,167.0825798,4.288,5.632,-142.321,-3.70E+28
2320294,79.9642823,10.8470938,167.0809917,4.289,5.629,-142.319,-3.70E+28
2320302,80.019613,10.8494098,167.0907986,4.289,5.644,-142.328,-3.70E+28
2320310,80.0034717,10.8482285,167.0885389,4.29,5.64,-142.32,-3.70E+28
2320318,80.0214065,10.847448,167.0935337,4.289,5.646,-142.322,-3.70E+28
2320326,80.0393036,10.8466496,167.0985392,4.287,5.652,-142.325,-3.70E+28
2320334,80.0222552,10.8494519,167.0913478,4.293,5.644,-142.315,-3.70E+28
2320342,80.0598023,10.8518769,167.0969851,4.295,5.651,-142.321,-3.70E+28
2320350,80.0298266,10.8491234,167.093455,4.292,5.646,-142.32,-3.70E+28
2320358,80.0482791,10.8514043,167.0949331,4.295,5.648,-142.322,-3.70E+28
2320366,80.0442523,10.8492337,167.0965952,4.292,5.651,-142.322,-3.70E+28
2320374,80.0274994,10.8508598,167.0908666,4.292,5.645,-142.326,-3.70E+28
2320382,80.0633144,10.8507149,167.0991595,4.293,5.655,-142.322,-3.70E+28
2320390,80.0386219,10.8482246,167.0965159,4.289,5.652,-142.328,-3.70E+28
2320398,80.002135,10.8483666,167.0880717,4.286,5.642,-142.33,-3.70E+28
2320406,80.03552,10.8521804,167.0911188,4.292,5.645,-142.326,-3.70E+28
2320414,79.9763499,10.8481872,167.0824326,4.287,5.633,-142.327,-3.70E+28
2320422,80.0675224,10.8541918,167.0959899,4.294,5.652,-142.329,-3.70E+28
2320430,80.0218508,10.8530916,167.0869364,4.294,5.639,-142.322,-3.70E+28
2320438,79.9538707,10.8533717,167.0711679,4.293,5.62,-142.323,-3.70E+28
2320446,80.0055047,10.8541641,167.0819536,4.295,5.634,-142.325,-3.70E+28
2320454,80.0356216,10.8565393,167.0859697,4.298,5.639,-142.327,-3.70E+28
