Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
90038,149.6942308,-48.8909346,-165.9638712,26.965,-32.53,-143.876,OK
90206,153.7900473,-48.8624168,-167.9262279,26.605,-35.645,-143.601,OK
90630,173.8351794,-49.1996561,-177.1753933,27.69,-46.09,-139.898,OK
90646,157.6782285,-49.9939601,-169.4885369,23.245,-36.978,-141.513,OK
90726,173.3058097,-49.3042764,-176.9250275,26.655,-45.805,-140.241,OK
91190,148.2860307,-47.7831583,-165.6572412,23.489,-35.839,-142.603,OK
91326,153.2364077,-47.8468548,-167.950814,23.91,-37.644,-141.355,OK
91334,155.3717909,-48.7771967,-168.6957101,22.083,-38.21,-141.046,OK
91342,155.3753707,-49.0978026,-168.6137524,21.938,-38.59,-141.344,OK
91350,155.7599315,-48.9274169,-168.8396302,22.052,-38.842,-141.136,OK
91358,155.5567819,-48.8434458,-168.7655633,22.155,-38.701,-141.014,OK
91366,155.56568,-48.8290689,-168.7734713,22.194,-38.716,-141.102,OK
91374,155.5820698,-48.8428509,-168.7776228,22.163,-38.787,-141.182,OK
91382,155.6306461,-48.8796252,-168.7910022,22.106,-38.788,-141.17,OK
91390,155.6041412,-48.8657433,-168.7821008,22.134,-38.78,-141.17,OK
91398,155.5013216,-48.894808,-168.7261254,22.087,-38.724,-141.134,OK
91406,155.5532769,-48.8897479,-168.7519281,22.085,-38.735,-141.092,OK
91414,155.613102,-48.8765765,-168.783524,22.118,-38.762,-141.127,OK
91422,155.5924746,-48.8700116,-168.7755028,22.125,-38.753,-141.122,OK
