Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
171302,-43.5126607,-47.8058934,84.004008,33.217,-69.532,-116.441,OK
171310,-43.5122526,-47.8057729,84.0035803,33.217,-69.532,-116.44,OK
171318,-43.5118517,-47.8056543,84.0031603,33.217,-69.533,-116.439,OK
171326,-43.5146058,-47.8079555,84.0040494,33.214,-69.531,-116.434,OK
171334,-43.5135284,-47.8077548,84.0027626,33.214,-69.533,-116.436,OK
171342,-43.514068,-47.807807,84.0034719,33.215,-69.533,-116.437,OK
171350,-43.512901,-47.8071599,84.0026551,33.215,-69.534,-116.438,OK
171358,-43.512633,-47.8065156,84.0031327,33.217,-69.535,-116.44,OK
171366,-43.5125963,-47.8069712,84.002468,33.216,-69.535,-116.439,OK
171374,-43.5128394,-47.8069029,84.002911,33.217,-69.536,-116.441,OK
171382,-43.5142154,-47.8077764,84.003726,33.217,-69.535,-116.439,OK
171390,-43.5141939,-47.8079144,84.0035096,33.215,-69.533,-116.439,OK
171398,-43.5134454,-47.8070969,84.0035259,33.218,-69.535,-116.442,OK
171406,-43.5120878,-47.8060176,84.0030136,33.219,-69.535,-116.443,OK
171414,-43.5127778,-47.805965,84.004081,33.22,-69.535,-116.444,OK
171422,-43.5123154,-47.8063281,84.0029256,33.218,-69.535,-116.439,OK
171430,-43.5117017,-47.8055543,84.0030779,33.219,-69.535,-116.441,OK
171438,-43.5118913,-47.8055444,84.0033651,33.219,-69.533,-116.441,OK
171446,-43.5121421,-47.8059829,84.0031388,33.217,-69.532,-116.441,OK
171454,-43.5123979,-47.806437,84.0028986,33.215,-69.53,-116.44,OK
171462,-43.5115027,-47.8061532,84.0019865,33.216,-69.533,-116.439,OK
171470,-43.5119534,-47.8058132,84.0030939,33.22,-69.535,-116.443,OK
171478,-43.5120845,-47.8058768,84.0031979,33.218,-69.532,-116.442,OK
171486,-43.5121828,-47.8061423,84.0029834,33.218,-69.533,-116.442,OK
171494,-43.5116823,-47.8054906,84.0031354,33.219,-69.532,-116.443,OK
171502,-43.5109629,-47.8053776,84.0022479,33.217,-69.532,-116.445,OK
171510,-43.5122498,-47.8056728,84.0037106,33.22,-69.534,-116.445,OK
171518,-43.5103798,-47.8048644,84.0020945,33.22,-69.535,-116.445,OK
171526,-43.5108324,-47.804384,84.0033931,33.223,-69.535,-116.447,OK
171534,-43.5095503,-47.8035537,84.0026559,33.224,-69.536,-116.448,OK
171542,-43.5082738,-47.802722,84.0019283,33.225,-69.536,-116.45,OK
171550,-43.50997,-47.8039272,84.0027607,33.223,-69.536,-116.447,OK
171558,-43.5084879,-47.8040784,84.0004167,33.221,-69.537,-116.445,OK
171566,-43.5107693,-47.8050045,84.0024691,33.222,-69.537,-116.446,OK
171574,-43.5099502,-47.8050103,84.0012781,33.22,-69.537,-116.443,OK
171582,-43.5099346,-47.8044626,84.0019908,33.222,-69.538,-116.446,OK
171590,-43.5089512,-47.8036106,84.0017139,33.222,-69.536,-116.447,OK
171598,-43.5079822,-47.8027761,84.0014346,33.222,-69.535,-116.448,OK
171606,-43.5112641,-47.806369,84.0013521,33.217,-69.536,-116.442,OK
171614,-43.5096248,-47.8052444,84.0004939,33.218,-69.536,-116.445,OK
