Frame,Rz,Ry,Rx,Tx,Ty,Tz
102158,81.4403395,-56.9232486,-115.5955565,8.64,-22.485,-119.32
102166,81.1913865,-57.1491172,-115.1247221,8.291,-22.093,-120.309
102174,81.1440658,-57.2752085,-114.9454373,8.11,-21.924,-120.977
102182,81.2686153,-57.256674,-115.0796157,7.977,-21.902,-120.818
102190,81.7522765,-57.141546,-115.6452646,8.16,-22.269,-119.993
102198,81.8994108,-56.9484424,-115.9862386,8.38,-22.441,-119.231
102206,81.9408018,-56.9738399,-115.9965842,8.344,-22.456,-119.361
102214,82.012835,-57.2676083,-115.7472971,8.005,-22.176,-120.384
102222,82.4596013,-57.495645,-115.9094622,7.854,-22.252,-120.918
102230,82.5153892,-57.3188363,-116.148597,7.98,-22.375,-120.081
102238,82.4534814,-57.1051628,-116.3205712,8.079,-22.401,-119.31
102246,82.4865572,-57.3320114,-116.1084355,7.907,-22.283,-120.119
102254,82.2376432,-57.4413141,-115.765898,7.623,-21.895,-120.919
102262,82.5891682,-57.6212373,-115.8931451,7.419,-21.968,-121.188
102270,82.9130504,-57.560282,-116.2512669,7.506,-22.122,-120.751
102278,83.0786033,-57.568628,-116.3919076,7.577,-22.257,-120.494
102286,83.0171504,-57.4872159,-116.4228895,7.611,-22.175,-120.286
102294,82.9240504,-57.4540723,-116.3740776,7.488,-22.036,-120.303
102302,83.367737,-57.7423019,-116.4685599,7.232,-22.101,-121.052
102310,83.5036371,-57.8399079,-116.4877495,7.076,-21.967,-121.27
102318,83.919724,-57.7548704,-116.9514203,7.342,-22.412,-120.676
102326,83.8848816,-57.452699,-117.2388187,7.514,-22.439,-119.491
102334,84.2642909,-57.759274,-117.2551522,7.235,-22.421,-120.104
102342,84.8065744,-58.0410669,-117.4435562,7.039,-22.477,-120.708
102350,84.824283,-57.7449089,-117.7691402,7.255,-22.62,-119.784
102358,84.5561846,-57.8795057,-117.3895137,6.987,-22.224,-120.16
102366,85.3094713,-57.9528374,-117.9825314,7.136,-22.849,-120.592
102374,86.170126,-58.1913263,-118.4953015,7.209,-23.219,-120.077
102382,84.8552171,-58.0531776,-117.4742299,6.521,-21.856,-120.183
102390,85.0949542,-57.9242342,-117.8221132,6.757,-22.257,-120.649
102398,85.5905291,-57.9304553,-118.2544931,6.952,-22.788,-120.323
102406,86.8322448,-58.2609177,-119.0051141,7.036,-23.436,-120.234
102414,87.1184624,-58.5210291,-118.9886656,6.432,-22.869,-119.912
102422,86.3946492,-58.3012523,-118.5793926,6.212,-22.199,-120.262
102430,87.0407101,-58.503343,-118.9386956,6.454,-22.788,-120.678
102438,86.1149092,-58.258505,-118.3771484,6.104,-21.933,-120.353
102446,87.350317,-58.3723469,-119.3437147,6.652,-23.18,-120.233
102454,86.8326625,-58.4393282,-118.8220231,6.261,-22.484,-120.258
102462,87.6230596,-58.4747594,-119.4768183,6.492,-23.161,-120.415
102470,87.484276,-58.5196869,-119.3098794,6.198,-22.708,-120.21
102478,87.3008908,-58.6610979,-119.0048711,6.012,-22.399,-121.241
102486,87.753537,-58.5035011,-119.5611145,6.312,-22.956,-120.308
102494,87.7495092,-58.3227957,-119.7419662,6.431,-22.948,-119.399
102502,87.9947329,-58.4183806,-119.8574944,6.423,-23.045,-119.671
102510,87.9419207,-58.6455229,-119.5803202,6.025,-22.66,-120.347
102518,88.1756033,-58.7686405,-119.6583332,5.943,-22.645,-120.732
